年龄,受教育时间,性别,资产净增,资产损失,一周工作时间,收入水平
40,9,Male,0,0,56,<=50K
31,13,Male,0,0,55,<=50K
43,9,Male,0,0,40,<=50K
44,9,Male,0,0,35,>50K
40,13,Female,0,0,40,<=50K
75,3,Male,0,0,25,<=50K
52,10,Male,3137,0,42,<=50K
51,3,Male,0,0,40,<=50K
39,13,Male,0,0,40,<=50K
40,12,Male,7688,0,50,>50K
40,10,Male,0,0,35,<=50K
33,9,Male,0,0,40,<=50K
38,10,Male,0,0,60,>50K
29,11,Male,0,0,50,<=50K
37,10,Female,0,0,37,<=50K
37,9,Male,15024,0,45,>50K
19,9,Male,0,0,40,<=50K
46,9,Male,0,0,40,<=50K
46,12,Male,0,0,40,>50K
37,10,Male,0,0,30,<=50K
34,10,Female,0,0,40,<=50K
38,10,Female,0,0,43,<=50K
26,9,Male,0,0,40,<=50K
34,13,Female,0,0,35,<=50K
57,13,Male,0,0,40,<=50K
33,7,Male,0,0,65,<=50K
26,10,Male,0,0,40,<=50K
20,9,Female,0,0,84,<=50K
38,13,Male,7298,0,60,>50K
61,10,Male,0,0,6,<=50K
36,16,Male,0,0,45,>50K
61,9,Male,3103,0,40,>50K
17,10,Male,0,0,16,<=50K
40,10,Male,0,0,40,>50K
18,7,Male,0,0,16,<=50K
21,12,Female,0,0,32,<=50K
41,9,Male,0,0,40,<=50K
46,7,Female,0,0,40,<=50K
55,9,Male,0,0,40,<=50K
27,12,Male,0,0,52,<=50K
39,9,Male,0,0,42,<=50K
36,9,Male,0,0,48,<=50K
51,10,Male,3908,0,40,<=50K
27,13,Male,0,0,40,<=50K
30,13,Male,0,0,40,>50K
42,9,Male,0,0,47,<=50K
23,13,Female,0,0,20,<=50K
56,11,Male,15024,0,40,>50K
41,10,Male,0,0,50,<=50K
49,9,Male,0,0,46,<=50K
46,11,Female,0,0,60,<=50K
54,9,Male,0,0,40,<=50K
38,10,Male,7298,0,43,>50K
45,15,Male,0,0,50,>50K
50,15,Male,0,2415,30,>50K
22,10,Female,0,0,40,<=50K
31,9,Male,0,0,40,<=50K
27,9,Male,0,0,30,<=50K
34,9,Male,0,0,40,<=50K
46,7,Male,0,0,30,<=50K
47,13,Male,0,0,60,>50K
36,11,Male,0,0,40,<=50K
22,9,Male,0,0,40,<=50K
51,9,Male,0,2002,45,<=50K
43,10,Male,0,0,30,<=50K
54,10,Male,0,0,50,<=50K
24,5,Female,0,0,40,<=50K
29,15,Male,0,0,55,<=50K
40,10,Female,0,0,38,<=50K
18,7,Male,0,0,20,<=50K
31,13,Male,0,0,50,<=50K
57,16,Male,0,1977,40,>50K
32,14,Female,0,0,40,<=50K
48,14,Male,0,0,40,>50K
24,10,Male,0,0,35,<=50K
24,12,Female,0,0,22,<=50K
24,11,Male,0,0,40,<=50K
49,13,Female,7688,0,30,>50K
27,9,Male,0,1573,70,<=50K
37,10,Female,0,0,40,<=50K
33,10,Male,0,0,60,>50K
19,10,Male,0,0,25,<=50K
45,13,Female,0,0,40,>50K
54,14,Female,0,0,40,<=50K
47,9,Male,0,625,40,<=50K
22,10,Female,0,0,22,<=50K
20,9,Male,0,0,40,<=50K
36,5,Male,0,0,40,<=50K
49,9,Male,0,0,40,<=50K
58,4,Male,0,0,40,>50K
20,10,Female,0,0,40,<=50K
34,13,Female,0,0,40,<=50K
36,14,Female,0,1977,44,>50K
28,13,Female,4101,0,60,<=50K
38,11,Male,0,0,40,<=50K
32,7,Male,0,0,40,<=50K
35,9,Male,0,0,60,<=50K
51,12,Male,0,0,60,<=50K
33,10,Male,0,0,45,<=50K
71,14,Female,0,0,15,<=50K
48,14,Male,0,0,40,>50K
53,9,Male,0,0,50,<=50K
40,11,Male,0,0,40,>50K
64,9,Male,0,0,5,<=50K
42,9,Male,0,0,48,>50K
25,9,Male,0,0,40,>50K
66,10,Female,0,0,50,>50K
59,14,Female,0,0,40,>50K
42,10,Male,0,0,55,>50K
24,9,Male,0,0,40,<=50K
19,9,Female,0,0,25,<=50K
26,10,Female,0,0,24,<=50K
22,9,Male,0,0,30,<=50K
33,10,Male,0,0,40,<=50K
63,7,Male,0,0,12,<=50K
20,10,Male,0,0,30,<=50K
33,3,Male,0,0,40,<=50K
57,4,Female,1173,0,45,<=50K
56,9,Male,0,0,40,<=50K
70,11,Male,0,0,24,>50K
42,9,Male,0,0,40,>50K
25,13,Female,0,0,40,<=50K
28,10,Male,0,0,40,>50K
80,9,Male,1409,0,40,<=50K
36,6,Female,0,0,40,<=50K
37,14,Male,0,0,40,>50K
38,9,Male,0,0,60,>50K
52,9,Female,0,0,35,<=50K
49,9,Female,0,0,40,<=50K
30,9,Male,0,0,40,<=50K
36,10,Male,7688,0,50,>50K
70,15,Male,0,0,35,>50K
55,10,Male,0,2258,62,>50K
25,13,Female,0,0,40,<=50K
59,9,Female,0,0,40,>50K
22,10,Male,0,0,40,<=50K
41,12,Male,0,0,50,<=50K
62,9,Male,0,0,45,>50K
54,9,Female,0,0,40,<=50K
38,9,Female,0,0,40,<=50K
52,9,Male,7688,0,40,>50K
36,7,Male,0,0,40,<=50K
74,9,Male,0,0,30,>50K
35,3,Female,0,0,15,<=50K
41,8,Male,0,0,40,<=50K
30,11,Female,0,0,40,<=50K
25,9,Male,0,0,48,<=50K
35,10,Male,13550,0,60,>50K
38,13,Male,15024,0,50,>50K
34,14,Male,0,1848,40,>50K
48,14,Male,0,0,50,>50K
50,3,Female,0,0,15,<=50K
19,9,Female,0,0,40,<=50K
51,10,Male,0,0,40,<=50K
39,13,Male,0,0,40,<=50K
20,7,Female,0,0,40,<=50K
17,7,Male,0,0,16,<=50K
42,10,Male,0,0,50,>50K
25,10,Female,0,0,25,<=50K
36,9,Female,0,0,40,<=50K
65,16,Female,0,0,40,<=50K
32,13,Male,0,0,70,>50K
33,13,Male,0,0,45,<=50K
32,10,Female,0,0,20,<=50K
25,9,Male,0,0,40,<=50K
41,10,Female,0,0,40,<=50K
44,9,Male,0,0,40,>50K
72,6,Male,2414,0,12,<=50K
36,9,Male,0,0,52,<=50K
67,9,Male,1797,0,20,<=50K
28,9,Male,4064,0,45,<=50K
24,7,Male,0,0,40,<=50K
17,4,Male,0,0,8,<=50K
32,13,Female,0,0,30,<=50K
67,7,Female,0,0,40,<=50K
21,10,Male,0,0,10,<=50K
51,14,Male,5013,0,40,<=50K
32,2,Male,3674,0,40,<=50K
39,10,Male,0,0,40,>50K
18,10,Female,0,0,35,<=50K
50,13,Male,0,0,45,>50K
24,6,Female,0,0,15,<=50K
21,10,Female,0,0,40,<=50K
24,13,Female,0,0,16,<=50K
34,11,Male,0,0,40,<=50K
68,6,Male,0,0,35,<=50K
49,6,Male,0,0,32,<=50K
50,9,Female,0,0,40,<=50K
33,12,Female,0,0,40,<=50K
18,10,Male,0,0,40,<=50K
45,11,Female,0,0,55,>50K
20,9,Female,0,0,35,<=50K
46,13,Male,3103,0,37,>50K
64,9,Female,0,0,40,<=50K
39,16,Male,0,0,45,<=50K
35,9,Male,0,0,70,<=50K
21,10,Male,0,0,32,<=50K
29,12,Male,0,0,45,<=50K
38,13,Female,0,0,30,>50K
45,9,Female,0,0,40,<=50K
30,14,Male,0,0,50,>50K
41,10,Female,0,0,40,>50K
37,9,Male,0,0,40,<=50K
45,13,Male,0,1887,60,>50K
20,9,Female,0,0,30,<=50K
45,9,Male,0,0,48,>50K
20,9,Male,0,0,20,<=50K
63,10,Female,14084,0,60,>50K
35,10,Male,0,0,40,<=50K
24,13,Male,0,0,50,<=50K
19,10,Male,0,0,50,<=50K
23,9,Male,0,0,35,<=50K
34,13,Female,0,0,45,<=50K
23,7,Male,0,0,40,<=50K
36,3,Male,0,0,50,>50K
46,9,Male,0,0,5,<=50K
38,13,Male,0,0,42,>50K
55,8,Female,0,0,40,<=50K
27,10,Male,0,0,40,<=50K
48,10,Male,0,0,45,>50K
35,9,Female,0,0,50,<=50K
53,10,Male,7688,0,40,>50K
47,9,Male,0,0,40,<=50K
50,10,Male,4650,0,22,<=50K
32,10,Male,0,0,40,<=50K
40,9,Male,0,0,46,<=50K
41,10,Male,0,0,50,>50K
47,13,Male,0,0,40,<=50K
21,10,Female,0,0,25,<=50K
45,14,Male,0,0,35,<=50K
33,4,Female,0,0,14,<=50K
68,10,Female,0,0,25,<=50K
44,15,Male,0,0,55,>50K
49,6,Male,0,0,50,<=50K
45,16,Male,0,0,40,>50K
41,10,Male,0,1848,65,>50K
29,4,Male,0,0,40,<=50K
46,10,Male,0,0,60,<=50K
19,9,Male,0,0,25,<=50K
56,6,Male,0,0,40,<=50K
55,9,Male,0,0,60,<=50K
29,9,Male,0,0,50,<=50K
21,9,Female,0,0,25,<=50K
38,9,Male,0,0,40,<=50K
52,3,Male,0,0,50,<=50K
22,9,Female,0,0,40,<=50K
20,9,Male,0,0,60,<=50K
31,9,Male,0,0,50,<=50K
39,9,Male,0,0,40,<=50K
55,10,Female,0,0,40,<=50K
35,12,Male,0,0,40,<=50K
67,9,Female,0,0,5,<=50K
45,13,Male,7298,0,55,>50K
61,14,Male,0,0,60,>50K
18,9,Male,0,0,30,<=50K
51,13,Male,0,0,40,<=50K
37,9,Male,0,0,40,<=50K
21,10,Female,0,0,25,<=50K
32,10,Female,0,0,38,<=50K
48,9,Male,0,0,45,<=50K
62,4,Male,0,0,53,<=50K
21,10,Male,0,0,40,<=50K
28,9,Male,0,0,45,<=50K
19,6,Male,0,1602,45,<=50K
20,10,Female,0,0,15,<=50K
41,13,Male,0,0,40,<=50K
29,13,Female,0,0,40,<=50K
47,13,Male,15024,0,50,>50K
43,13,Male,0,0,37,>50K
20,10,Male,0,0,20,<=50K
29,13,Male,0,0,55,>50K
51,13,Female,0,0,40,<=50K
40,11,Male,0,0,40,>50K
26,3,Male,0,0,40,<=50K
30,13,Female,0,0,40,<=50K
36,9,Female,0,0,40,<=50K
68,9,Male,0,1668,20,<=50K
42,10,Female,0,0,40,>50K
41,9,Male,0,0,40,<=50K
43,13,Male,0,0,45,>50K
20,10,Male,0,0,20,<=50K
43,13,Male,0,0,40,<=50K
53,9,Male,15024,0,60,>50K
45,10,Male,0,0,40,>50K
39,9,Male,0,0,40,<=50K
31,14,Male,0,0,45,<=50K
23,10,Male,0,0,25,<=50K
69,9,Female,2964,0,35,<=50K
38,14,Female,0,0,40,<=50K
37,9,Male,0,0,45,>50K
18,9,Female,0,0,40,<=50K
41,9,Male,0,0,45,<=50K
30,13,Female,3103,0,55,>50K
23,12,Male,0,0,20,<=50K
26,13,Male,0,0,30,<=50K
37,9,Male,0,0,40,<=50K
25,10,Female,2174,0,50,<=50K
33,10,Male,0,0,40,>50K
37,13,Male,15024,0,40,>50K
31,13,Male,0,0,40,<=50K
27,10,Male,0,0,80,<=50K
35,14,Male,0,0,40,>50K
28,10,Female,0,0,30,>50K
59,9,Male,0,0,50,<=50K
42,13,Male,0,0,40,<=50K
50,9,Male,0,0,40,>50K
27,12,Female,0,0,45,<=50K
32,10,Female,0,0,40,<=50K
27,9,Male,0,0,40,<=50K
43,13,Male,0,0,40,<=50K
46,7,Male,0,0,40,>50K
41,10,Male,0,0,50,>50K
59,14,Female,8614,0,60,>50K
20,10,Female,0,0,30,<=50K
57,13,Male,0,0,40,>50K
46,9,Male,4386,0,70,<=50K
45,4,Male,0,0,40,<=50K
29,9,Male,0,1590,45,<=50K
23,7,Male,0,0,40,<=50K
46,9,Male,0,1590,48,<=50K
55,9,Male,0,0,50,>50K
58,10,Male,0,0,40,>50K
38,11,Female,0,0,40,<=50K
29,10,Male,0,0,50,<=50K
57,9,Male,0,0,20,<=50K
26,13,Female,0,0,40,<=50K
42,13,Male,0,0,40,>50K
61,9,Male,0,0,45,>50K
31,10,Male,15024,0,45,>50K
43,9,Male,0,0,40,<=50K
47,13,Male,15024,0,50,>50K
51,9,Male,0,0,56,>50K
23,9,Male,0,0,40,<=50K
24,9,Female,0,0,40,<=50K
25,10,Male,0,0,38,<=50K
22,10,Male,0,0,40,<=50K
38,11,Male,0,0,50,<=50K
48,9,Female,0,0,16,>50K
33,9,Male,0,0,30,<=50K
46,14,Male,0,0,55,>50K
18,4,Female,0,0,40,<=50K
52,9,Male,0,0,40,<=50K
46,13,Male,0,1848,45,>50K
28,9,Male,0,0,40,<=50K
37,10,Male,0,0,30,<=50K
23,10,Female,0,0,15,<=50K
45,14,Male,0,0,50,>50K
17,6,Female,0,0,16,<=50K
56,14,Male,0,0,40,>50K
38,12,Male,0,0,45,<=50K
81,4,Male,0,0,10,<=50K
22,10,Female,0,0,30,<=50K
43,10,Female,0,0,40,<=50K
31,12,Female,0,1740,40,<=50K
42,13,Male,0,1887,40,>50K
66,10,Male,0,0,50,<=50K
50,9,Male,0,0,40,>50K
31,10,Male,0,0,40,<=50K
35,10,Female,0,0,40,<=50K
21,10,Female,0,0,35,<=50K
36,13,Female,0,0,35,<=50K
33,4,Male,0,0,40,<=50K
36,13,Female,0,213,40,<=50K
37,9,Male,0,0,55,<=50K
50,9,Male,0,0,25,<=50K
55,10,Male,0,0,40,>50K
29,9,Female,0,0,40,<=50K
24,10,Female,0,0,30,<=50K
39,10,Male,0,0,40,>50K
34,13,Male,0,0,40,<=50K
29,4,Female,0,0,55,<=50K
60,10,Male,0,0,32,>50K
33,14,Female,0,0,50,>50K
58,5,Male,0,0,40,<=50K
27,10,Male,0,0,40,<=50K
46,10,Female,0,0,40,<=50K
63,9,Male,0,0,40,<=50K
38,10,Female,0,0,40,<=50K
23,10,Male,0,0,15,<=50K
29,13,Female,8614,0,40,>50K
31,15,Female,0,0,60,>50K
49,9,Male,0,0,40,>50K
45,16,Male,0,0,60,>50K
42,5,Male,0,0,40,<=50K
48,9,Male,0,0,40,<=50K
33,9,Male,0,0,40,<=50K
24,10,Male,0,0,40,<=50K
49,10,Male,0,0,50,<=50K
40,10,Male,2580,0,40,<=50K
57,11,Male,0,1902,45,<=50K
50,9,Female,0,0,40,<=50K
46,13,Male,15024,0,55,>50K
35,10,Male,3908,0,60,<=50K
19,10,Female,0,0,20,<=50K
18,6,Female,0,0,28,<=50K
20,9,Male,0,0,40,<=50K
42,9,Male,0,0,40,<=50K
46,9,Male,0,0,40,>50K
40,9,Female,0,0,20,>50K
54,14,Male,0,0,45,>50K
28,9,Male,0,0,45,<=50K
38,10,Male,0,0,40,>50K
28,10,Female,0,0,40,<=50K
22,7,Male,0,0,40,<=50K
31,13,Male,0,0,50,>50K
27,9,Male,0,0,40,<=50K
45,13,Male,0,0,42,>50K
38,13,Male,0,0,40,>50K
67,12,Female,20051,0,4,>50K
75,14,Male,0,0,16,<=50K
41,14,Female,0,0,60,>50K
37,13,Male,0,0,60,>50K
47,9,Female,0,0,50,<=50K
34,13,Male,0,0,45,>50K
25,9,Male,0,0,40,<=50K
52,9,Female,0,0,40,<=50K
27,9,Male,2174,0,40,<=50K
35,9,Male,0,0,40,<=50K
44,8,Female,0,0,35,<=50K
27,9,Male,0,0,80,>50K
42,10,Male,0,0,33,<=50K
26,5,Female,0,0,38,<=50K
23,9,Male,0,0,40,<=50K
28,9,Female,0,0,40,<=50K
38,9,Male,0,0,50,<=50K
28,10,Male,0,0,50,<=50K
29,9,Female,0,0,40,<=50K
56,5,Male,3411,0,50,<=50K
23,13,Male,0,0,35,<=50K
30,10,Female,0,0,40,<=50K
48,10,Male,0,0,40,<=50K
45,10,Male,0,0,72,<=50K
38,14,Male,0,0,60,>50K
24,9,Male,0,0,40,<=50K
47,16,Male,0,0,40,>50K
22,9,Female,0,0,48,<=50K
29,10,Female,0,0,40,<=50K
45,12,Male,0,0,40,<=50K
24,9,Male,0,0,40,<=50K
40,9,Male,0,0,40,<=50K
28,5,Male,0,0,40,>50K
46,13,Female,0,0,50,>50K
34,10,Female,0,0,4,<=50K
32,10,Male,0,0,40,<=50K
20,9,Male,0,0,40,<=50K
23,10,Male,0,0,35,<=50K
46,9,Male,0,0,40,<=50K
21,9,Female,0,0,35,<=50K
59,14,Male,0,0,40,>50K
31,10,Male,0,0,50,<=50K
48,10,Female,0,0,40,<=50K
34,4,Male,0,0,40,<=50K
19,10,Male,0,0,25,<=50K
20,10,Male,0,0,35,<=50K
29,13,Male,0,0,50,<=50K
54,10,Male,0,0,40,>50K
36,9,Male,0,0,52,<=50K
43,13,Male,0,0,50,>50K
46,13,Male,3103,0,40,>50K
33,14,Male,0,0,45,>50K
33,6,Female,0,0,45,<=50K
36,10,Male,0,0,40,<=50K
37,9,Male,5178,0,40,>50K
37,11,Male,0,0,54,>50K
64,8,Male,0,0,24,<=50K
45,9,Male,0,0,60,<=50K
25,13,Female,0,0,40,<=50K
28,11,Male,0,0,40,<=50K
26,9,Female,2354,0,40,<=50K
23,9,Male,0,0,40,<=50K
24,9,Female,0,0,40,<=50K
58,10,Female,0,0,40,<=50K
36,11,Female,0,0,40,<=50K
46,10,Male,0,0,50,<=50K
23,4,Female,0,0,40,<=50K
32,10,Male,4386,0,50,<=50K
26,9,Male,0,0,40,<=50K
52,3,Female,0,0,40,<=50K
19,9,Female,0,0,45,<=50K
33,13,Male,0,0,60,>50K
60,9,Male,0,0,40,<=50K
39,10,Male,0,0,38,<=50K
45,13,Male,0,0,45,<=50K
37,10,Female,0,0,40,<=50K
29,12,Male,0,0,40,<=50K
53,10,Male,0,0,66,<=50K
46,10,Male,0,1740,40,<=50K
20,10,Male,0,0,40,<=50K
39,14,Female,0,0,40,<=50K
48,10,Female,7298,0,40,>50K
38,9,Male,4386,0,48,<=50K
36,9,Male,0,0,45,<=50K
53,4,Female,0,0,56,<=50K
29,9,Male,0,1974,35,<=50K
64,4,Male,2580,0,50,<=50K
34,10,Male,0,0,50,>50K
36,9,Male,0,0,40,<=50K
41,13,Female,0,0,40,<=50K
34,9,Female,0,0,38,<=50K
68,5,Male,0,0,2,<=50K
37,13,Male,0,0,50,>50K
22,10,Male,0,0,40,<=50K
43,8,Male,0,0,40,<=50K
19,10,Female,0,0,30,<=50K
36,10,Male,0,0,40,<=50K
47,9,Male,0,0,55,>50K
25,11,Female,0,0,40,<=50K
33,10,Male,0,0,40,<=50K
27,10,Female,0,0,40,<=50K
33,10,Male,0,0,70,<=50K
24,9,Female,0,0,40,<=50K
47,10,Female,0,0,40,<=50K
48,6,Male,0,0,40,<=50K
28,9,Male,0,0,50,<=50K
33,13,Male,0,0,40,>50K
44,13,Male,0,1977,40,>50K
33,11,Male,0,0,56,<=50K
26,10,Female,0,0,25,<=50K
22,11,Male,0,0,40,<=50K
34,10,Male,0,0,55,>50K
31,10,Male,0,0,45,<=50K
73,9,Female,0,0,15,<=50K
38,11,Male,0,0,40,<=50K
51,10,Female,0,0,40,>50K
36,10,Male,0,0,40,<=50K
29,10,Male,7688,0,54,>50K
64,9,Male,0,0,15,>50K
24,10,Male,0,0,55,<=50K
21,10,Female,0,0,20,<=50K
28,10,Male,0,0,60,>50K
18,7,Male,0,0,25,<=50K
41,9,Male,0,0,50,<=50K
17,5,Male,0,0,16,<=50K
58,16,Male,0,0,50,>50K
50,13,Male,0,0,8,<=50K
30,7,Male,0,0,40,<=50K
47,9,Male,0,0,40,<=50K
24,10,Male,0,0,20,<=50K
50,10,Male,0,0,40,<=50K
29,14,Male,0,0,55,<=50K
31,16,Male,0,0,40,>50K
40,9,Male,0,0,70,>50K
31,10,Female,0,0,60,<=50K
53,5,Male,0,0,40,<=50K
33,9,Female,0,0,40,<=50K
43,13,Male,0,0,40,<=50K
56,10,Female,7688,0,50,>50K
38,13,Female,0,0,50,>50K
18,7,Female,0,0,30,<=50K
50,9,Male,0,0,40,>50K
78,9,Female,2329,0,12,<=50K
27,7,Male,0,0,40,<=50K
19,10,Female,0,0,25,<=50K
24,13,Female,0,0,40,<=50K
20,10,Male,0,1602,15,<=50K
25,14,Male,0,0,35,<=50K
34,13,Female,0,0,50,>50K
30,11,Male,0,0,35,<=50K
37,14,Female,0,0,40,<=50K
38,9,Male,0,0,48,>50K
67,9,Male,0,0,12,<=50K
35,9,Male,0,0,30,<=50K
75,9,Male,0,0,30,<=50K
47,10,Female,0,0,50,<=50K
23,6,Male,0,0,40,<=50K
51,9,Female,0,0,8,<=50K
42,9,Male,0,0,40,<=50K
32,10,Female,0,0,32,>50K
54,9,Female,0,0,35,<=50K
20,10,Female,0,0,40,<=50K
39,9,Male,0,0,40,>50K
41,9,Male,7688,0,38,>50K
35,9,Female,0,0,40,<=50K
45,13,Male,0,0,35,>50K
27,13,Female,0,0,40,<=50K
61,4,Male,0,0,30,>50K
41,9,Male,0,0,50,<=50K
22,10,Male,0,0,40,<=50K
55,10,Male,15024,0,40,>50K
66,13,Male,0,0,6,<=50K
25,10,Male,0,0,40,<=50K
20,10,Female,0,0,35,<=50K
20,10,Female,0,0,35,<=50K
67,13,Male,0,0,16,<=50K
44,10,Male,0,0,60,>50K
42,9,Male,0,0,60,>50K
29,10,Male,0,0,40,<=50K
48,10,Female,0,0,38,>50K
25,9,Female,0,0,40,<=50K
31,9,Female,0,0,99,>50K
48,13,Female,0,2472,70,>50K
40,14,Male,0,0,20,<=50K
26,10,Male,0,0,40,<=50K
28,9,Female,0,0,35,<=50K
52,10,Male,0,0,40,>50K
41,9,Male,0,0,40,<=50K
39,13,Female,0,0,50,<=50K
48,9,Female,0,0,16,<=50K
19,9,Female,0,0,30,<=50K
27,10,Male,0,1651,40,<=50K
59,11,Male,0,1740,50,<=50K
19,10,Male,0,0,40,<=50K
32,9,Male,0,0,50,<=50K
39,9,Male,0,0,40,<=50K
33,9,Male,0,0,40,<=50K
38,9,Male,0,0,40,<=50K
27,10,Male,0,0,45,<=50K
23,9,Female,0,0,45,<=50K
59,11,Male,0,0,48,<=50K
25,13,Male,0,0,20,<=50K
37,12,Male,0,0,68,<=50K
31,9,Male,0,0,65,<=50K
24,12,Female,0,0,37,<=50K
53,13,Female,0,0,38,<=50K
26,10,Male,0,0,40,<=50K
25,10,Female,0,0,40,>50K
59,7,Male,0,0,40,<=50K
39,9,Female,0,0,40,<=50K
28,10,Male,0,0,40,<=50K
22,9,Male,0,0,40,<=50K
20,9,Male,0,0,40,<=50K
25,10,Female,0,0,40,<=50K
27,10,Male,0,0,50,<=50K
20,9,Male,0,0,40,<=50K
63,10,Female,0,0,24,<=50K
43,6,Male,0,0,25,<=50K
39,10,Female,0,0,40,<=50K
27,13,Male,0,0,45,<=50K
17,6,Female,0,0,5,<=50K
40,15,Male,0,0,72,<=50K
50,10,Male,0,0,48,>50K
23,13,Female,0,0,35,<=50K
60,9,Male,7298,0,65,>50K
30,9,Female,0,0,40,<=50K
24,9,Male,0,0,50,<=50K
23,13,Female,0,0,20,<=50K
24,13,Male,5013,0,30,<=50K
45,13,Male,0,0,20,<=50K
58,10,Male,7298,0,60,>50K
22,10,Male,0,0,20,<=50K
41,10,Male,0,0,40,<=50K
48,4,Male,0,0,40,>50K
31,9,Male,0,0,40,<=50K
33,15,Male,0,1977,50,>50K
49,13,Male,0,0,50,<=50K
30,13,Male,7688,0,50,>50K
38,9,Male,0,0,40,<=50K
58,9,Male,0,0,48,<=50K
58,13,Female,0,0,50,<=50K
61,9,Male,0,0,40,<=50K
58,9,Male,7688,0,40,>50K
32,11,Male,0,0,45,>50K
33,9,Male,0,0,50,<=50K
28,13,Female,0,0,50,>50K
22,10,Female,0,0,11,<=50K
35,9,Male,0,0,40,>50K
59,9,Male,0,0,55,<=50K
45,15,Male,7688,0,40,>50K
50,9,Male,0,0,40,<=50K
56,8,Female,0,0,40,<=50K
36,9,Male,0,0,40,<=50K
18,6,Male,0,0,30,<=50K
28,10,Male,0,0,60,<=50K
42,11,Male,0,0,40,>50K
60,9,Male,0,0,40,<=50K
41,10,Male,0,0,91,<=50K
42,13,Male,7298,0,45,>50K
36,9,Male,0,0,55,>50K
52,14,Male,0,0,40,>50K
42,9,Male,0,0,40,<=50K
26,10,Male,0,0,55,>50K
31,13,Female,0,0,40,<=50K
47,3,Female,0,0,40,<=50K
35,10,Male,0,0,50,<=50K
19,5,Male,0,0,25,<=50K
59,10,Female,0,0,80,>50K
38,13,Male,0,0,40,>50K
36,13,Male,0,0,50,<=50K
35,14,Female,0,0,55,<=50K
39,9,Male,0,0,30,<=50K
64,10,Male,0,0,40,<=50K
17,6,Female,0,0,25,<=50K
49,10,Male,0,0,32,<=50K
19,10,Female,0,0,25,<=50K
36,9,Female,3137,0,40,<=50K
26,9,Male,0,0,45,<=50K
27,3,Female,2176,0,40,<=50K
66,13,Male,20051,0,40,>50K
38,4,Male,0,0,40,<=50K
25,13,Female,0,0,25,<=50K
19,9,Female,0,0,40,<=50K
30,12,Male,4787,0,50,>50K
22,11,Male,0,0,40,<=50K
60,10,Male,0,0,44,>50K
54,10,Male,0,1977,18,>50K
46,9,Male,0,0,37,<=50K
33,10,Male,0,0,40,<=50K
51,14,Female,0,0,40,<=50K
43,15,Male,15024,0,60,>50K
18,9,Female,0,0,30,<=50K
60,9,Male,0,0,25,<=50K
39,9,Male,0,0,60,<=50K
23,13,Female,3325,0,40,<=50K
39,12,Female,0,0,40,<=50K
40,10,Male,0,0,40,<=50K
48,10,Male,0,0,65,>50K
24,9,Male,0,0,40,<=50K
32,9,Male,0,0,40,<=50K
31,10,Male,0,0,60,<=50K
39,9,Male,0,0,40,<=50K
27,14,Female,0,0,40,<=50K
45,14,Male,0,0,38,<=50K
22,9,Female,0,0,40,<=50K
31,13,Male,0,0,40,<=50K
63,9,Female,0,0,40,<=50K
45,13,Male,0,0,50,>50K
28,10,Female,0,0,50,<=50K
23,13,Female,0,0,40,<=50K
50,9,Male,0,0,44,>50K
33,8,Male,0,0,40,<=50K
22,10,Male,0,0,40,<=50K
27,13,Male,13550,0,46,>50K
29,10,Male,0,0,40,<=50K
36,9,Female,0,0,35,<=50K
60,2,Male,0,0,40,>50K
46,13,Male,0,0,50,<=50K
67,14,Female,0,0,40,<=50K
20,10,Female,0,0,15,<=50K
23,13,Male,0,0,55,<=50K
38,9,Male,0,0,50,<=50K
60,15,Male,0,0,40,>50K
20,10,Female,0,0,35,<=50K
37,10,Female,0,0,48,<=50K
37,9,Male,0,0,40,<=50K
58,9,Male,0,0,40,<=50K
25,13,Male,0,0,30,<=50K
27,10,Female,0,0,60,<=50K
33,10,Male,0,0,55,<=50K
43,10,Female,0,0,40,<=50K
21,10,Male,0,0,20,<=50K
45,9,Male,0,0,40,<=50K
44,3,Male,0,0,40,<=50K
52,4,Male,0,0,40,<=50K
53,9,Male,4787,0,46,>50K
31,9,Female,0,0,20,<=50K
18,7,Male,0,0,15,<=50K
20,9,Female,0,0,30,<=50K
32,9,Male,0,0,40,<=50K
48,6,Male,0,0,40,<=50K
46,9,Male,0,0,40,<=50K
28,9,Male,0,0,50,<=50K
27,9,Male,0,0,40,<=50K
18,10,Female,0,0,32,<=50K
69,9,Male,9386,0,12,>50K
50,14,Male,0,0,40,>50K
43,9,Female,0,0,40,<=50K
32,13,Female,0,0,30,<=50K
43,9,Female,0,0,48,<=50K
52,9,Male,7688,0,55,>50K
50,13,Male,0,0,40,>50K
35,10,Female,0,0,40,>50K
20,9,Female,0,0,5,<=50K
73,9,Female,0,0,65,<=50K
46,9,Female,0,0,45,<=50K
58,9,Male,0,0,60,>50K
46,15,Male,15024,0,60,>50K
40,9,Male,0,0,50,<=50K
25,13,Male,0,0,40,<=50K
22,12,Female,0,0,25,<=50K
33,13,Male,0,0,40,<=50K
49,11,Male,0,0,40,<=50K
62,6,Female,0,0,40,<=50K
56,10,Male,0,0,48,<=50K
24,9,Female,0,0,40,<=50K
42,9,Female,0,0,40,<=50K
41,14,Female,0,0,40,<=50K
23,13,Male,0,0,66,<=50K
22,10,Male,0,0,40,<=50K
35,13,Male,0,0,40,<=50K
42,9,Male,0,0,40,<=50K
22,9,Male,0,0,40,<=50K
